enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
3247,city_100,0.887,,Has relevent experience,no_enrollment,Masters,STEM,19,1000-4999,Pvt Ltd,,104,1.0
31872,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,4,94,0.0
20355,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,Pvt Ltd,2,106,1.0
3936,city_11,0.55,,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,3,32,1.0
14754,city_23,0.899,,No relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,1,34,0.0
18646,city_102,0.804,,No relevent experience,no_enrollment,Graduate,STEM,5,,,1,155,0.0
31931,city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,Humanities,2,50-99,Pvt Ltd,never,57,0.0
26994,city_83,0.923,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,1,126,0.0
9162,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Early Stage Startup,1,24,0.0
29760,city_16,0.91,Male,Has relevent experience,Part time course,High School,,4,<10,,1,16,0.0
31429,city_41,0.8270000000000001,Male,Has relevent experience,Part time course,Graduate,STEM,5,100-500,NGO,1,94,0.0
20040,city_62,0.645,,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,>4,19,0.0
27936,city_16,0.91,,Has relevent experience,no_enrollment,,,5,,,1,102,0.0
11561,city_21,0.624,,No relevent experience,Full time course,Graduate,STEM,5,,,never,83,0.0
13994,city_12,0.64,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,never,40,1.0
24563,city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,3,50-99,Early Stage Startup,1,40,1.0
23312,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,,Pvt Ltd,1,52,1.0
32115,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,24,0.0
12281,city_14,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,16,5000-9999,Pvt Ltd,3,135,0.0
4816,city_100,0.887,,Has relevent experience,no_enrollment,Masters,STEM,8,,,3,82,0.0
20234,city_114,0.926,,No relevent experience,,,,8,,,1,86,0.0
12546,city_102,0.804,,No relevent experience,no_enrollment,Masters,Humanities,17,,,3,96,0.0
30499,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,,,1,190,0.0
25405,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,1,35,0.0
27037,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Funded Startup,2,19,0.0
20728,city_11,0.55,Male,Has relevent experience,no_enrollment,Masters,STEM,8,,,2,80,0.0
30110,city_160,0.92,Male,Has relevent experience,Full time course,High School,,9,10000+,Pvt Ltd,2,45,0.0
27631,city_114,0.926,Male,Has relevent experience,no_enrollment,High School,,8,10/49,Pvt Ltd,never,50,1.0
19845,city_98,0.949,Female,Has relevent experience,no_enrollment,Masters,STEM,6,10000+,Public Sector,1,3,0.0
31714,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,3,,,1,51,0.0
3870,city_117,0.698,Male,Has relevent experience,Full time course,Graduate,STEM,6,<10,Pvt Ltd,1,59,0.0
5609,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,<1,10/49,Pvt Ltd,1,26,1.0
24964,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,2,1000-4999,Pvt Ltd,1,34,1.0
29666,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,4,15,0.0
9143,city_16,0.91,,Has relevent experience,no_enrollment,High School,,6,100-500,Pvt Ltd,1,74,0.0
6622,city_165,0.903,,Has relevent experience,no_enrollment,Graduate,Business Degree,4,10/49,Funded Startup,1,80,0.0
3873,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,8,10/49,Pvt Ltd,2,84,1.0
16960,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,13,100-500,Pvt Ltd,1,97,0.0
23778,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,never,58,0.0
10091,city_50,0.8959999999999999,,No relevent experience,no_enrollment,Primary School,,5,,,never,9,0.0
10996,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,>4,96,0.0
11652,city_16,0.91,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,10000+,Pvt Ltd,>4,56,0.0
20223,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,3,10000+,Pvt Ltd,never,10,1.0
14990,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,14,50-99,Pvt Ltd,1,56,0.0
27927,city_27,0.848,Male,No relevent experience,no_enrollment,Masters,STEM,12,,,2,17,1.0
31675,city_21,0.624,Male,No relevent experience,Full time course,High School,,3,,,never,12,0.0
1380,city_97,0.925,Male,Has relevent experience,no_enrollment,Masters,STEM,9,,,1,34,0.0
26515,city_19,0.682,,No relevent experience,Full time course,Graduate,STEM,3,10/49,NGO,1,28,1.0
9306,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,Business Degree,,,Pvt Ltd,>4,96,1.0
27326,city_114,0.926,Male,Has relevent experience,Full time course,High School,,7,,,1,17,0.0
21537,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,never,62,1.0
28953,city_105,0.794,Male,No relevent experience,no_enrollment,Graduate,No Major,2,,,1,7,1.0
30858,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,Funded Startup,1,16,0.0
31737,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,84,0.0
16523,city_21,0.624,,Has relevent experience,no_enrollment,Masters,STEM,7,50-99,Pvt Ltd,1,51,1.0
27665,city_160,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,3,500-999,Pvt Ltd,2,292,0.0
5180,city_101,0.5579999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,10/49,Pvt Ltd,1,11,1.0
24183,city_83,0.923,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,,,1,61,1.0
12145,city_57,0.866,,No relevent experience,no_enrollment,High School,,<1,,,never,182,0.0
14146,city_116,0.743,,No relevent experience,no_enrollment,Masters,Humanities,2,,,1,198,1.0
26266,city_57,0.866,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Funded Startup,1,55,0.0
598,city_33,0.448,,Has relevent experience,Part time course,Masters,STEM,6,,,1,18,1.0
3428,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,No Major,8,100-500,NGO,1,51,0.0
28681,city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,STEM,1,,,1,23,1.0
24667,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,1,29,0.0
24901,city_114,0.926,Male,No relevent experience,no_enrollment,,,3,,,never,47,0.0
15121,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,2,148,0.0
9128,city_57,0.866,Male,No relevent experience,Full time course,Masters,STEM,5,10/49,Public Sector,1,31,0.0
17678,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,198,1.0
53,city_16,0.91,,No relevent experience,Full time course,High School,,7,,Pvt Ltd,never,33,0.0
28992,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,1,330,0.0
3300,city_144,0.84,,Has relevent experience,no_enrollment,Graduate,STEM,14,10/49,Pvt Ltd,3,52,0.0
14086,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,Pvt Ltd,1,58,0.0
8520,city_36,0.893,,Has relevent experience,no_enrollment,High School,,14,,,2,51,0.0
5521,city_116,0.743,,No relevent experience,no_enrollment,Primary School,,2,,,never,39,0.0
19388,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,2,50-99,Pvt Ltd,never,24,1.0
5229,city_74,0.579,,No relevent experience,no_enrollment,Graduate,STEM,6,,,1,182,1.0
33352,city_16,0.91,Female,Has relevent experience,no_enrollment,Phd,STEM,>20,100-500,Pvt Ltd,1,91,0.0
27480,city_104,0.924,Male,Has relevent experience,Full time course,Graduate,STEM,6,,,1,45,0.0
26445,city_46,0.762,Male,No relevent experience,Part time course,Graduate,Business Degree,<1,100-500,Pvt Ltd,1,74,1.0
1470,city_114,0.926,Male,No relevent experience,no_enrollment,Masters,STEM,15,,Pvt Ltd,never,20,1.0
8771,city_73,0.754,,No relevent experience,Full time course,Graduate,STEM,7,,,2,14,1.0
8155,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,6,,,2,3,1.0
29336,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,27,0.0
8348,city_97,0.925,Male,Has relevent experience,no_enrollment,Masters,STEM,9,500-999,Pvt Ltd,>4,272,0.0
2874,city_41,0.8270000000000001,,Has relevent experience,Part time course,Masters,,18,10000+,Pvt Ltd,>4,49,1.0
31845,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,,Pvt Ltd,never,18,1.0
18999,city_83,0.923,,No relevent experience,Full time course,Graduate,STEM,2,100-500,NGO,1,61,0.0
26269,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,47,0.0
8382,city_21,0.624,,Has relevent experience,no_enrollment,High School,,9,50-99,Pvt Ltd,>4,6,0.0
13063,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,1,23,0.0
9567,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Funded Startup,1,94,0.0
736,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,7,1.0
15433,city_74,0.579,Male,No relevent experience,Full time course,Graduate,STEM,3,,,never,68,0.0
3119,city_65,0.802,Female,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Early Stage Startup,1,19,0.0
27421,city_21,0.624,Female,No relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,1,43,1.0
12284,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,50-99,Early Stage Startup,1,120,0.0
11545,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,<10,Pvt Ltd,1,120,0.0
16575,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,1,71,0.0
25539,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,500-999,Public Sector,2,112,0.0
30691,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,16,5000-9999,Pvt Ltd,never,194,0.0
17969,city_128,0.527,,Has relevent experience,Full time course,Graduate,STEM,3,,,1,96,1.0
20702,city_123,0.738,Male,No relevent experience,no_enrollment,High School,,3,,,never,300,0.0
27279,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,No Major,17,5000-9999,Pvt Ltd,>4,45,0.0
25283,city_73,0.754,,Has relevent experience,Part time course,High School,,<1,<10,Early Stage Startup,,58,0.0
21631,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Public Sector,2,7,0.0
18964,city_77,0.83,Male,Has relevent experience,no_enrollment,High School,,6,,,2,56,0.0
7029,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,2,,,never,29,1.0
2493,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,,10,1000-4999,Pvt Ltd,2,52,0.0
8927,city_74,0.579,Male,Has relevent experience,no_enrollment,,,5,10/49,Pvt Ltd,3,39,0.0
20496,city_159,0.843,,Has relevent experience,no_enrollment,Masters,STEM,18,50-99,Funded Startup,2,17,0.0
27613,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,8,10/49,Pvt Ltd,4,156,0.0
7412,city_104,0.924,Male,No relevent experience,Full time course,High School,,1,50-99,Pvt Ltd,1,39,0.0
11493,city_14,0.698,,No relevent experience,Full time course,High School,,2,,,never,6,0.0
11743,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,never,96,1.0
17076,city_103,0.92,,Has relevent experience,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,1,37,0.0
21551,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,6,1000-4999,Pvt Ltd,1,41,0.0
23937,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,5000-9999,Pvt Ltd,1,90,0.0
28501,city_61,0.913,Male,Has relevent experience,no_enrollment,Primary School,,11,50-99,Funded Startup,1,81,1.0
17060,city_61,0.913,,No relevent experience,no_enrollment,Primary School,,1,,,never,160,0.0
9872,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,14,100-500,Pvt Ltd,3,81,0.0
16938,city_13,0.8270000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,1,114,0.0
33215,city_46,0.762,Male,No relevent experience,,Graduate,STEM,4,,,1,44,1.0
30818,city_114,0.926,Male,No relevent experience,Full time course,High School,,9,,,never,122,0.0
18345,city_46,0.762,,Has relevent experience,no_enrollment,Graduate,STEM,9,,,1,65,1.0
31178,city_102,0.804,Male,Has relevent experience,Full time course,High School,,5,100-500,Pvt Ltd,1,79,0.0
25432,city_21,0.624,,No relevent experience,Full time course,Masters,STEM,6,,,1,3,1.0
8282,city_142,0.727,,Has relevent experience,Part time course,Masters,STEM,8,100-500,Pvt Ltd,>4,11,0.0
10967,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,6,1000-4999,Public Sector,1,106,1.0
21153,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,12,100-500,Pvt Ltd,4,38,0.0
4218,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10/49,Pvt Ltd,>4,198,0.0
16755,city_36,0.893,,No relevent experience,Full time course,Graduate,STEM,7,,,never,39,0.0
12799,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Public Sector,>4,33,0.0
5142,city_16,0.91,,No relevent experience,no_enrollment,Primary School,,5,,,never,15,0.0
19539,city_28,0.939,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,500-999,Pvt Ltd,>4,9,0.0
18478,city_102,0.804,,No relevent experience,Full time course,Graduate,STEM,4,,,never,33,0.0
15655,city_136,0.897,,No relevent experience,,,,4,,,,222,0.0
23680,city_145,0.555,Male,No relevent experience,no_enrollment,Masters,STEM,3,100-500,Pvt Ltd,1,336,1.0
22196,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,4,8,0.0
28448,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,>20,,,4,20,1.0
26490,city_114,0.926,Male,No relevent experience,no_enrollment,High School,,1,50-99,Pvt Ltd,1,59,0.0
30128,city_57,0.866,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,2,47,1.0
6696,city_89,0.925,,No relevent experience,Full time course,Masters,STEM,15,<10,Pvt Ltd,2,83,0.0
22101,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,7,,,3,4,1.0
28104,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,11,50-99,Pvt Ltd,2,82,0.0
11960,city_90,0.698,Male,No relevent experience,Part time course,Masters,STEM,7,,Pvt Ltd,1,24,1.0
26408,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,No Major,14,50-99,,3,44,0.0
24701,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,>4,16,0.0
29286,city_97,0.925,,Has relevent experience,no_enrollment,Masters,STEM,13,1000-4999,,1,39,0.0
1856,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,5,5000-9999,Pvt Ltd,1,66,0.0
14847,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,5,,,never,34,1.0
22956,city_40,0.7759999999999999,Male,Has relevent experience,,Graduate,STEM,5,50-99,,1,98,0.0
14742,city_21,0.624,,Has relevent experience,no_enrollment,Masters,STEM,<1,<10,Funded Startup,2,152,0.0
31868,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,100-500,Pvt Ltd,1,6,0.0
19822,city_43,0.516,,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,Pvt Ltd,1,21,0.0
22276,city_106,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,,,3,51,0.0
23005,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,15,500-999,Pvt Ltd,2,50,0.0
30825,city_103,0.92,Female,No relevent experience,Full time course,Graduate,STEM,2,10000+,,never,34,0.0
4324,city_103,0.92,Female,No relevent experience,Full time course,Graduate,STEM,5,,,1,24,0.0
14535,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,7,100-500,Pvt Ltd,1,43,0.0
6059,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,60,0.0
22543,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Masters,Humanities,10,50-99,Pvt Ltd,1,31,0.0
25733,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,15,10/49,Funded Startup,4,152,0.0
1920,city_128,0.527,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Public Sector,2,38,1.0
10826,city_28,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,12,10000+,Public Sector,>4,83,0.0
2254,city_64,0.6659999999999999,,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,1,42,0.0
25636,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,4,40,0.0
32906,city_114,0.926,,Has relevent experience,no_enrollment,High School,,7,10000+,Pvt Ltd,3,25,0.0
5798,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,2,6,0.0
22405,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,500-999,Pvt Ltd,4,60,0.0
14350,city_83,0.923,Male,No relevent experience,no_enrollment,Masters,Humanities,1,,,,74,1.0
11834,city_114,0.926,,Has relevent experience,Part time course,Graduate,STEM,15,10/49,Pvt Ltd,>4,73,0.0
15782,city_103,0.92,,No relevent experience,no_enrollment,Graduate,STEM,16,100-500,Pvt Ltd,1,23,0.0
19007,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,2,31,0.0
3089,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,1,32,1.0
16926,city_114,0.926,,No relevent experience,Full time course,Graduate,STEM,5,500-999,Pvt Ltd,1,264,0.0
28915,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,6,,Public Sector,1,53,0.0
24789,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,>20,,,1,147,0.0
4696,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,7,<10,Pvt Ltd,1,34,0.0
25372,city_97,0.925,,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,20,0.0
5986,city_21,0.624,,Has relevent experience,Full time course,Masters,STEM,5,500-999,Pvt Ltd,2,62,0.0
32326,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,4,50-99,Pvt Ltd,4,148,0.0
20699,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,5000-9999,Pvt Ltd,3,48,0.0
24912,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,1,17,0.0
11940,city_75,0.939,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,,,>4,69,0.0
23692,city_91,0.691,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,>4,45,0.0
2785,city_21,0.624,Male,No relevent experience,no_enrollment,Masters,STEM,2,,,never,30,0.0
1676,city_99,0.915,,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,2,39,0.0
21760,city_36,0.893,Male,Has relevent experience,Part time course,Graduate,STEM,6,<10,Pvt Ltd,1,19,0.0
17637,city_162,0.767,,Has relevent experience,Full time course,Graduate,STEM,3,,,,59,1.0
33286,city_21,0.624,Male,No relevent experience,no_enrollment,Masters,STEM,2,500-999,Public Sector,1,75,1.0
30205,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,9,10000+,Pvt Ltd,1,14,0.0
28623,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,4,5000-9999,Pvt Ltd,1,160,0.0
31459,city_16,0.91,Female,Has relevent experience,no_enrollment,Masters,Humanities,4,100-500,Pvt Ltd,2,74,0.0
17370,city_19,0.682,,No relevent experience,no_enrollment,Graduate,STEM,2,,,1,72,1.0
7696,city_123,0.738,,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Funded Startup,1,9,0.0
26388,city_136,0.897,Male,No relevent experience,Full time course,Masters,STEM,5,,,4,288,1.0
